user_id,user_gender,user_age,user_occupation,user_income_range,referral_code_used,user_income_source,Saham_AUM,Saham_invested_amount
3990028,Male,28,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
3976929,Male,28,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,294062.5
4033962,Male,28,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,908484.8484848485
4084990,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3967623,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,83684.21052631579
3973435,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,1,60606.06060606061
3967004,Female,28,PNS,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
4035088,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,4848.484848484848
4004345,Female,28,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,50000.0
4068789,Male,28,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,75000.0
4031245,Male,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,50000.0
4065195,Male,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3994005,Female,28,IRT,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,12222.222222222223
3961169,Male,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,80588.23529411765
4095706,Female,28,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,3928.5714285714284
4000119,Female,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,122777.77777777778
3969386,Male,28,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,60000.0
4025916,Male,28,TNI/Polisi,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,188387.09677419355
3956263,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Dari Orang Tua / Anak,1,541282.0512820513
4058999,Male,28,Others,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,1,387.0967741935484
3981316,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,182631.57894736843
3989946,Male,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
4079599,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
4000985,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,100000.0
4057232,Female,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,60000.0
3975608,Male,28,PNS,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,972631.5789473684
4014824,Male,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,94705.88235294117
3953390,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,43500.0
4059702,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,167333.33333333334
4048860,Female,28,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,100000.0
3991004,Male,28,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0.0
3982251,Female,28,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Dari Orang Tua / Anak,1,30000.0
4016764,Male,28,Others,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,190000.0
4050444,Male,28,Others,> Rp 100 Juta - 500 Juta,non referal,Keuntungan Bisnis,1,1514463.21875
3983743,Male,28,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,0,0.0
3999872,Male,28,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,13333.333333333334
3977160,Male,28,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,0,0.0
4084073,Female,28,IRT,> Rp 100 Juta - 500 Juta,non referal,Dari Orang Tua / Anak,1,913571.4285714285
4002314,Female,28,Others,> Rp 100 Juta - 500 Juta,used referral,Gaji,1,106969.69696969698
4016959,Male,28,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,12636060.606060605
3957360,Male,28,Others,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,150000.0
4013323,Female,28,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0.0
4048823,Female,28,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,60000.0
3803651,Female,28,IRT,< 10 Juta,non referal,Dari Orang Tua / Anak,1,431785.71428571426
3781340,Female,28,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,115535.71428571429
3825928,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Dari Suami / istri,1,221730.76923076922
3750438,Female,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,20000.0
3772407,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,29146551.724137932
3880925,Female,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3754391,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Tabungan,0,0.0
3762970,Male,28,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,700892.8571428572
3755845,Male,28,Guru,Rp 10 Juta - 50 Juta,non referal,Gaji,1,9166.666666666666
3786345,Male,28,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,9482.758620689656
3749851,Male,28,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,2912586.206896552
3874401,Male,28,Swasta,< 10 Juta,non referal,Gaji,1,117637.0
3821029,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,60000.0
3812759,Male,28,Swasta,< 10 Juta,used referral,Gaji,1,126923.07692307692
3893399,Male,28,Swasta,< 10 Juta,non referal,Gaji,0,0.0
3883582,Male,28,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3825461,Male,28,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,1153.8461538461538
3896097,Female,28,IRT,> Rp 100 Juta - 500 Juta,non referal,Gaji,0,0.0
3788820,Male,28,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,0,0.0
3769305,Male,28,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,22033.898305084746
3643756,Female,28,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3821295,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,15740.74074074074
3832227,Male,28,Others,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,4200000.0
3892205,Male,28,Others,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3866411,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3739363,Male,28,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3780489,Female,28,IRT,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,37930.80357142857
3843815,Male,28,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,790196.0784313725
3784873,Male,28,Swasta,< 10 Juta,used referral,Gaji,1,14811.534482758621
4296171,Female,28,IRT,< 10 Juta,used referral,Tabungan,1,10000.0
4285207,Female,28,Pelajar,< 10 Juta,used referral,Gaji,1,10000.0
4302608,Male,28,Pengusaha,< 10 Juta,used referral,Gaji,0,0.0
4266437,Female,28,Pengusaha,< 10 Juta,used referral,Dari Suami / istri,0,0.0
4336874,Female,28,Pelajar,< 10 Juta,used referral,Gaji,1,100000.0
4329469,Female,28,Pelajar,< 10 Juta,used referral,Gaji,1,40000.0
4377301,Male,28,Pelajar,< 10 Juta,used referral,Gaji,0,0.0
4374278,Female,28,Swasta,< 10 Juta,used referral,Dari Suami / istri,0,0.0
4360005,Male,28,Pelajar,< 10 Juta,used referral,Gaji,0,0.0
4282152,Female,28,IRT,< 10 Juta,used referral,Gaji,1,10000.0
4383697,Female,28,Pelajar,< 10 Juta,used referral,Gaji,1,64000.0
4377665,Female,28,Swasta,< 10 Juta,used referral,Gaji,1,40000.0
4313767,Female,28,Others,< 10 Juta,non referal,Gaji,1,10000.0
4364416,Male,28,Swasta,< 10 Juta,non referal,Gaji,1,33333.333333333336
4339190,Male,28,Pengusaha,< 10 Juta,used referral,Keuntungan Bisnis,0,0.0
4260342,Male,28,Others,< 10 Juta,used referral,Gaji,0,0.0
4295036,Female,28,IRT,< 10 Juta,used referral,Gaji,0,0.0
4295817,Male,28,Others,< 10 Juta,used referral,Keuntungan Bisnis,1,10000.0
4302610,Male,28,Pelajar,< 10 Juta,non referal,Gaji,0,0.0
4355593,Male,28,Pelajar,< 10 Juta,non referal,Gaji,1,190000.0
4406176,Female,28,IRT,< 10 Juta,used referral,Gaji,0,0.0
4319472,Male,28,Pelajar,< 10 Juta,non referal,Gaji,1,11111.111111111111
4307031,Female,28,IRT,< 10 Juta,used referral,Gaji,0,0.0
4400707,Male,28,Others,< 10 Juta,used referral,Gaji,0,0.0
4405608,Male,28,Swasta,< 10 Juta,used referral,Gaji,1,10000.0
4309424,Male,28,Swasta,< 10 Juta,non referal,Gaji,0,0.0
4382616,Male,28,Pelajar,< 10 Juta,non referal,Gaji,1,40000.0
4385134,Female,28,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,168000.0
4346024,Male,28,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4283795,Female,28,Pelajar,Rp 10 Juta - 50 Juta,non referal,Dari Suami / istri,1,40000.0
4299125,Male,28,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,23333.333333333332
4270390,Male,28,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,3765384.6153846155
4408146,Male,28,Pengusaha,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4391305,Male,28,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
4329764,Male,28,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,300000.0
4398533,Male,28,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,260000.0
4317310,Male,28,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,10000.0
4290679,Male,28,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4281178,Male,28,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,101319.38461538461
4354727,Female,28,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,40000.0
4276519,Female,28,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,20000.0
4362224,Female,28,IRT,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4306070,Female,28,IRT,Rp 10 Juta - 50 Juta,used referral,Hasil Investasi,0,0.0
4265059,Male,28,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4302605,Female,28,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4333829,Male,28,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,1,75555.55555555556
4358518,Female,28,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,60000.0
4356022,Female,28,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,40000.0
4339504,Female,28,Guru,Rp 10 Juta - 50 Juta,used referral,Gaji,1,140000.0
4372908,Male,28,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4306734,Male,28,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4348397,Female,28,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,50000.0
4302165,Female,28,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,240000.0
4288033,Male,28,Pelajar,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4387200,Male,28,Others,Rp 10 Juta - 50 Juta,used referral,Keuntungan Bisnis,0,0.0
4310484,Female,28,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,1,985454.5454545454
4307951,Female,28,IRT,Rp 10 Juta - 50 Juta,non referal,Dari Suami / istri,1,90000.0
4306138,Male,28,Others,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
4269401,Female,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,500000.0
4258434,Male,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,50000.0
4281073,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,199230.76923076922
4382651,Female,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,140000.0
4340089,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,60000.0
4286329,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,1569230.7692307692
4347664,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,18750.0
4318595,Female,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
4390884,Female,28,Others,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,60000.0
4270910,Male,28,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,100000.0
4392422,Male,28,Pengusaha,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,100000.0
4302958,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,191818.18181818182
4389147,Female,28,Guru,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,2000000.0
4393591,Male,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,50000.0
4313028,Female,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,190000.0
4397002,Female,28,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,340000.0
4302191,Male,28,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,10000.0
4250963,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,74615.38461538461
4335763,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Keuntungan Bisnis,1,3750.0
4249305,Male,28,Others,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,40000.0
4373642,Male,28,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,60000.0
4326668,Female,28,Swasta,> Rp 50 Juta - 100 Juta,used referral,Dari Suami / istri,0,0.0
4256852,Male,28,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,395450.6153846154
4259921,Female,28,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Dari Suami / istri,1,60000.0
4283999,Male,28,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,4587846.153846154
4348910,Female,28,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,430000.0
4361524,Male,28,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0.0
4407942,Male,28,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,2350000.0
4290403,Male,28,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,330000.0
4376198,Female,28,Swasta,> Rp 100 Juta - 500 Juta,non referal,Dari Suami / istri,0,0.0
4354333,Male,28,Others,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0.0
4317487,Male,28,Swasta,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,0,0.0
4335077,Male,28,Others,> Rp 100 Juta - 500 Juta,used referral,Keuntungan Bisnis,0,0.0
1884835,Male,29,Pelajar,< 10 Juta,non referal,Gaji,1,190000.0
2152268,Male,29,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,5217.391304347826
1684744,Male,29,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,176000.0
1830836,Male,29,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,219512.19512195123
3693300,Female,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,10714.285714285714
1271268,Female,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,63170.73170731707
1554107,Male,29,Others,< 10 Juta,non referal,Gaji,0,0.0
979998,Male,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,1041434.4545454546
3178808,Male,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,0,0.0
567921,Male,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,5015084.411764706
1146665,Female,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,200000.0
547212,Female,29,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,560000.0
3786886,Male,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,6034.482758620689
2464494,Female,29,IRT,> Rp 50 Juta - 100 Juta,non referal,Dari Suami / istri,1,505172.4137931034
3617201,Male,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,50000.0
245144,Male,29,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,100000.0
837264,Female,29,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,210000.0
1882229,Female,29,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,90909.09090909091
1953260,Female,29,Pelajar,< 10 Juta,non referal,Keuntungan Bisnis,1,50000.0
2492256,Male,29,Others,< 10 Juta,non referal,Lainnya,1,350000.0
3784715,Male,29,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3851697,Female,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,277500.0
3865170,Female,29,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,1000000.0
3828699,Female,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,193076.92307692306
3827345,Male,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,1,222500.0
3538306,Female,29,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,333620.6896551724
247102,Female,29,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,1,7208.162790697675
465734,Female,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3286489,Female,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
537776,Male,29,Pelajar,Rp 10 Juta - 50 Juta,used referral,Gaji,1,190000.0
3787206,Female,29,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,725366.3888888889
3736118,Male,29,Pengusaha,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,50000.0
3803395,Female,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3804970,Female,29,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,3308833.5576923075
3757222,Female,29,Swasta,> Rp 100 Juta - 500 Juta,used referral,Gaji,1,1582631.5789473683
3743797,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,4838.709677419355
3087642,Male,29,Pengusaha,Rp 10 Juta - 50 Juta,non referal,Gaji,1,222413.7931034483
1002845,Female,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,156428.57142857142
3788125,Male,29,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,50000.0
3788612,Male,29,Swasta,< 10 Juta,non referal,Gaji,1,851111.1111111111
3743989,Male,29,Swasta,< 10 Juta,non referal,Keuntungan Bisnis,1,30947.589743589742
3879940,Male,29,Swasta,< 10 Juta,non referal,Gaji,1,15555.555555555555
3803967,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3844320,Male,29,Others,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
67251,Female,29,IRT,Rp 10 Juta - 50 Juta,non referal,Dari Orang Tua / Anak,1,295000.0
2710712,Female,29,Swasta,< 10 Juta,non referal,Gaji,0,0.0
1376536,Female,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,50000.0
186884,Female,29,Pelajar,< 10 Juta,non referal,Gaji,1,810000.0
320878,Male,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,1000000.0
3800682,Female,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,5000000.0
2973853,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
1866883,Female,29,Swasta,< 10 Juta,non referal,Dari Suami / istri,1,1680000.0
3743125,Male,29,Others,< 10 Juta,non referal,Gaji,0,0.0
3404422,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,10000.0
1220350,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,100000.0
2233955,Female,29,Pelajar,< 10 Juta,used referral,Gaji,1,763200.0
3868176,Female,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,0,0.0
3754441,Male,29,Swasta,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,15000.0
3747877,Female,29,Swasta,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,1,5833.333333333333
3813232,Male,29,Pelajar,> Rp 50 Juta - 100 Juta,used referral,Gaji,0,0.0
3786502,Male,29,Pelajar,< 10 Juta,non referal,Gaji,1,6250.0
3864635,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,60000.0
3864331,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,10000.0
2505045,Male,29,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,2906363.6363636362
3240546,Female,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,236666.66666666666
3219660,Male,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,50000.0
3831631,Female,29,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,559111.1111111111
3843813,Male,29,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,1000000.0
3801334,Male,29,Swasta,< 10 Juta,used referral,Gaji,0,0.0
3509597,Female,29,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,100000.0
3847314,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3877139,Female,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,6153.846153846154
3813074,Female,29,Swasta,< 10 Juta,non referal,Dari Orang Tua / Anak,1,329591.8367346939
3758328,Male,29,TNI/Polisi,< 10 Juta,non referal,Gaji,1,870169.4915254237
3250796,Female,29,IRT,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,4338461.538461538
2153499,Female,29,IRT,> Rp 100 Juta - 500 Juta,non referal,Dari Orang Tua / Anak,0,0.0
3854307,Female,29,IRT,Rp 10 Juta - 50 Juta,used referral,Gaji,1,110000.0
3842367,Female,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Dari Orang Tua / Anak,1,50000.0
2721642,Female,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,2692931.0344827585
3835217,Male,29,Swasta,< 10 Juta,used referral,Gaji,0,0.0
3787209,Male,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,0,0.0
3755615,Male,29,TNI/Polisi,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,120333.33333333333
3822744,Female,29,Others,Rp 10 Juta - 50 Juta,non referal,Gaji,1,42790.6976744186
3735026,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,192380.95238095237
3816748,Female,29,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,50000.0
3881728,Male,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,0,0.0
3741398,Female,29,IRT,Rp 10 Juta - 50 Juta,non referal,Gaji,1,40000.0
3845905,Female,29,IRT,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,0,0.0
3770370,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,41428.57142857143
3812691,Male,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Keuntungan Bisnis,1,358571.4285714286
1315461,Female,29,Swasta,< 10 Juta,used referral,Gaji,1,251538.46153846153
184419,Female,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,275625.0
3068893,Female,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,370000.0
2057413,Male,29,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,90000.0
3817068,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,2035268.9259259258
3804317,Female,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,38571.42857142857
3872481,Male,29,Pelajar,Rp 10 Juta - 50 Juta,non referal,Keuntungan Bisnis,1,625.0
1889231,Male,29,Swasta,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,1076206.896551724
3801480,Female,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,2655818.1818181816
2411590,Male,29,Pelajar,< 10 Juta,non referal,Undian,0,0.0
3794015,Female,29,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,487391.6551724138
3786912,Female,29,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0.0
3759033,Male,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,233389.83050847458
3811643,Female,29,Others,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,90000.0
3744909,Female,29,Pelajar,> Rp 100 Juta - 500 Juta,used referral,Gaji,0,0.0
3868995,Female,29,Pengusaha,> Rp 500 Juta - 1 Miliar,non referal,Keuntungan Bisnis,1,4774468.085106383
3875655,Female,29,IRT,Rp 10 Juta - 50 Juta,non referal,Dari Orang Tua / Anak,1,260000.0
3873744,Female,29,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,1750000.0
3877164,Male,29,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,0,0.0
3826102,Male,29,Swasta,< 10 Juta,non referal,Gaji,1,181384.61538461538
3838052,Male,29,Pelajar,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,126923.07692307692
3798148,Male,29,Pelajar,Rp 10 Juta - 50 Juta,non referal,Gaji,1,61379.31034482759
3833865,Male,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,27884.615384615383
3899790,Female,29,Swasta,Rp 10 Juta - 50 Juta,used referral,Gaji,0,0.0
3844883,Male,29,Pelajar,< 10 Juta,non referal,Gaji,1,18823.529411764706
3794488,Female,29,Pelajar,< 10 Juta,non referal,Keuntungan Bisnis,0,0.0
3115976,Female,29,PNS,< 10 Juta,non referal,Gaji,0,0.0
3794836,Male,29,Others,> Rp 50 Juta - 100 Juta,used referral,Gaji,1,344.82758620689657
3766079,Female,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,210204.08163265305
3834081,Female,29,IRT,Rp 10 Juta - 50 Juta,non referal,Dari Orang Tua / Anak,1,1024615.3846153846
3777354,Female,29,Guru,Rp 10 Juta - 50 Juta,non referal,Gaji,1,121818.18181818182
3871796,Male,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,152826.08695652173
3805047,Female,29,Guru,Rp 10 Juta - 50 Juta,non referal,Gaji,1,97142.85714285714
3352970,Female,29,IRT,< 10 Juta,non referal,Dari Orang Tua / Anak,1,160576.92307692306
3700483,Male,29,Swasta,> Rp 50 Juta - 100 Juta,non referal,Gaji,1,222068.9655172414
3799636,Female,29,Swasta,Rp 10 Juta - 50 Juta,used referral,Dari Orang Tua / Anak,0,0.0
1319076,Female,29,Pelajar,> Rp 100 Juta - 500 Juta,non referal,Gaji,1,1294566.962962963
3817209,Male,29,Swasta,Rp 10 Juta - 50 Juta,non referal,Gaji,1,1304117.6862745099
